"Date","BoardValue","NationalValue",
"31 Mar 2021","30.000","36.000",
"31 Dec 2020","34.000","49.000",
"30 Sep 2020","49.000","52.000",
"30 Jun 2020","14.000","16.000",
"31 Mar 2020","44.000","58.000",
"31 Dec 2019","42.000","54.000",
"30 Sep 2019","44.000","55.000",
"30 Jun 2019","45.000","54.000",
"31 Mar 2019","48.000","59.000",
"31 Dec 2018","43.000","52.000",
"30 Sep 2018","40.000","52.000",
"30 Jun 2018","36.000","N/A",
"31 Mar 2018","33.000","N/A",
"31 Dec 2017","34.000","N/A",
"30 Sep 2017","33.000","N/A",
"30 Jun 2017","35.000","N/A",
"31 Mar 2017","33.000","49.000",
"31 Dec 2016","35.000","45.000",
"30 Sep 2016","34.000","44.000",
"30 Jun 2016","37.000","43.000",
"31 Mar 2016","41.000","44.000",
"31 Dec 2015","40.000","41.000",
"30 Sep 2015","36.000","41.000",
"30 Jun 2015","39.000","41.000",
"31 Mar 2015","36.000","41.000",
"31 Dec 2014","34.000","38.000",
"30 Sep 2014","30.000","38.000",
"30 Jun 2014","34.000","38.000",
"31 Mar 2014","34.000","38.000",
