"Date","HospitalValue","BoardValue","NationalValue",
"01 Oct 2018","0.866","0.823","0.854",
"01 Jul 2018","0.841","0.802","0.795",
"01 Apr 2018","0.795","0.784","0.803",
"01 Jan 2018","0.778","0.757","0.941",
"01 Oct 2017","1.178","1.132","0.942",
"01 Jul 2017","0.799","0.868","0.853",
"01 Apr 2017","0.956","0.975","0.866",
"01 Jan 2017","1.072","1.037","0.936",
"01 Oct 2016","1.268","1.191","0.938",
"01 Jul 2016","0.765","0.818","0.875",
"01 Apr 2016","1.161","1.067","0.864",
"01 Jan 2016","0.906","1.071","0.972",
"01 Oct 2015","0.961","1.067","0.950",
"01 Jul 2015","1.093","1.019","0.898",
"01 Apr 2015","1.175","1.114","0.935",
"01 Jan 2015","1.249","1.299","1.007",
"01 Oct 2014","1.204","1.135","0.986",
"01 Jul 2014","1.179","1.244","0.934",
"01 Apr 2014","1.201","1.195","0.897",
