"Date","HospitalValue","BoardValue","NationalValue",
"01 Oct 2018","-0.120","-0.144","-0.140",
"01 Jul 2018","-0.105","-0.137","-0.132",
"01 Apr 2018","-0.088","-0.119","-0.112",
"01 Jan 2018","-0.072","-0.097","-0.092",
"01 Oct 2017","-0.071","-0.095","-0.099",
"01 Jul 2017","-0.099","-0.110","-0.106",
"01 Apr 2017","-0.093","-0.093","-0.097",
"01 Jan 2017","-0.100","-0.081","-0.084",
"01 Oct 2016","-0.104","-0.091","-0.084",
"01 Jul 2016","-0.105","-0.092","-0.086",
"01 Apr 2016","-0.099","-0.079","-0.070",
"01 Jan 2016","-0.078","-0.054","-0.045",
