"Date","BoardValue","NationalValue",
"31 Mar 2021","147.000","249.000",
"31 Dec 2020","243.000","N/A",
"30 Sep 2020","168.000","N/A",
"30 Jun 2020","115.000","N/A",
"31 Mar 2020","102.000","N/A",
"31 Dec 2019","113.000","147.000",
"30 Sep 2019","84.000","146.000",
"30 Jun 2019","89.000","146.000",
"31 Mar 2019","109.300","161.000",
"31 Dec 2018","122.000","N/A",
"30 Sep 2018","134.000","N/A",
"30 Jun 2018","92.000","N/A",
"31 Mar 2018","100.000","N/A",
"31 Dec 2017","106.000","N/A",
"30 Sep 2017","118.000","N/A",
"30 Jun 2017","96.000","N/A",
"31 Mar 2017","79.000","138.000",
"31 Dec 2016","86.000","126.000",
"30 Sep 2016","93.000","113.000",
"30 Jun 2016","86.000","93.000",
"31 Mar 2016","113.000","101.000",
"31 Dec 2015","100.000","107.000",
"30 Sep 2015","81.000","100.000",
"30 Jun 2015","79.000","90.000",
"31 Mar 2015","88.000","95.000",
"31 Dec 2014","79.000","85.000",
"30 Sep 2014","79.000","84.000",
"30 Jun 2014","92.000","83.000",
"31 Mar 2014","114.000","83.000",
