"Date","BoardValue","NationalValue",
"31 Mar 2021","271.400","335.900",
"31 Dec 2020","305.000","312.100",
"30 Sep 2020","273.000","254.000",
"30 Jun 2020","132.000","121.600",
"31 Mar 2020","195.000","173.000",
"31 Dec 2019","209.000","175.000",
"30 Sep 2019","203.000","171.000",
"30 Jun 2019","218.000","165.000",
"31 Mar 2019","191.000","174.000",
"31 Dec 2018","170.000","162.000",
"30 Sep 2018","173.000","160.000",
"30 Jun 2018","165.000","N/A",
"31 Mar 2018","167.000","N/A",
"31 Dec 2017","133.000","N/A",
"30 Sep 2017","134.000","N/A",
"30 Jun 2017","119.000","N/A",
"31 Mar 2017","112.000","113.000",
"31 Dec 2016","113.000","98.000",
"30 Sep 2016","110.000","88.000",
"30 Jun 2016","107.000","84.000",
"31 Mar 2016","104.000","83.000",
"31 Dec 2015","84.000","80.000",
"30 Sep 2015","84.000","80.000",
"30 Jun 2015","85.000","80.000",
"31 Mar 2015","80.000","81.000",
"31 Dec 2014","73.300","77.000",
"30 Jun 2014","71.000","76.000",
"31 Mar 2014","67.000","76.000",
