"Date","BoardValue","NationalValue",
"31 Mar 2021","221.000","249.000",
"31 Dec 2020","272.000","N/A",
"30 Sep 2020","198.000","N/A",
"30 Jun 2020","175.000","N/A",
"31 Mar 2020","186.000","N/A",
"31 Dec 2019","209.000","147.000",
"30 Sep 2019","209.000","146.000",
"30 Jun 2019","190.000","146.000",
"31 Mar 2019","196.000","161.000",
"31 Dec 2018","N/A","N/A",
"30 Sep 2018","182.000","N/A",
"30 Jun 2018","176.000","N/A",
"31 Mar 2018","191.000","N/A",
"31 Dec 2017","170.000","N/A",
"30 Sep 2017","133.000","N/A",
"30 Jun 2017","112.000","N/A",
"31 Mar 2017","122.000","138.000",
"31 Dec 2016","128.000","126.000",
"30 Sep 2016","111.000","113.000",
"30 Jun 2016","96.000","93.000",
"31 Mar 2016","106.000","101.000",
"31 Dec 2015","121.000","107.000",
"30 Sep 2015","114.000","100.000",
"30 Jun 2015","88.000","90.000",
"31 Mar 2015","95.000","95.000",
"31 Dec 2014","90.000","85.000",
"30 Sep 2014","86.000","84.000",
"30 Jun 2014","82.000","83.000",
"31 Mar 2014","82.000","83.000",
