"Date","BoardValue","NationalValue",
"31 Mar 2021","31.000","36.000",
"31 Dec 2020","48.000","49.000",
"30 Sep 2020","50.000","52.000",
"30 Jun 2020","13.000","16.000",
"31 Mar 2020","70.000","58.000",
"31 Dec 2019","68.000","54.000",
"30 Sep 2019","69.000","55.000",
"30 Jun 2019","63.000","54.000",
"31 Mar 2019","73.000","59.000",
"31 Dec 2018","70.000","52.000",
"30 Sep 2018","66.000","52.000",
"30 Jun 2018","64.000","N/A",
"31 Mar 2018","57.000","N/A",
"31 Dec 2017","61.000","N/A",
"30 Sep 2017","63.000","N/A",
"30 Jun 2017","55.000","N/A",
"31 Mar 2017","46.000","49.000",
"31 Dec 2016","44.000","45.000",
"30 Sep 2016","41.000","44.000",
"30 Jun 2016","37.000","43.000",
"31 Mar 2016","46.000","44.000",
"31 Dec 2015","41.000","41.000",
"30 Sep 2015","44.000","41.000",
"30 Jun 2015","44.000","41.000",
"31 Mar 2015","49.000","41.000",
"31 Dec 2014","35.000","38.000",
"30 Sep 2014","41.000","38.000",
"30 Jun 2014","42.000","38.000",
"31 Mar 2014","35.000","38.000",
