"Date","BoardValue","NationalValue",
"31 Mar 2021","187.000","249.000",
"31 Dec 2020","275.000","N/A",
"30 Sep 2020","N/A","N/A",
"30 Jun 2020","N/A","N/A",
"31 Mar 2020","N/A","N/A",
"31 Dec 2019","96.000","147.000",
"30 Sep 2019","110.000","146.000",
"30 Jun 2019","97.000","146.000",
"31 Mar 2019","139.000","161.000",
"31 Dec 2018","155.000","N/A",
"30 Sep 2018","120.000","N/A",
"30 Jun 2018","104.000","N/A",
"31 Mar 2018","159.000","N/A",
"31 Dec 2017","169.000","N/A",
"30 Sep 2017","170.000","N/A",
"30 Jun 2017","141.000","N/A",
"31 Mar 2017","165.000","138.000",
"31 Dec 2016","121.000","126.000",
"30 Sep 2016","105.000","113.000",
"30 Jun 2016","84.000","93.000",
"31 Mar 2016","105.000","101.000",
"31 Dec 2015","118.000","107.000",
"30 Sep 2015","105.000","100.000",
"30 Jun 2015","95.000","90.000",
"31 Mar 2015","95.000","95.000",
"31 Dec 2014","84.000","85.000",
"30 Sep 2014","84.000","84.000",
"30 Jun 2014","84.000","83.000",
"31 Mar 2014","84.000","83.000",
