"Date","BoardValue","NationalValue",
"31 Mar 2021","25.000","36.000",
"31 Dec 2020","31.000","49.000",
"30 Sep 2020","27.000","52.000",
"30 Jun 2020","9.000","16.000",
"31 Mar 2020","50.000","58.000",
"31 Dec 2019","51.000","54.000",
"30 Sep 2019","49.000","55.000",
"30 Jun 2019","46.000","54.000",
"31 Mar 2019","48.000","59.000",
"31 Dec 2018","41.000","52.000",
"30 Sep 2018","42.000","52.000",
"30 Jun 2018","43.000","N/A",
"31 Mar 2018","45.000","N/A",
"31 Dec 2017","40.000","N/A",
"30 Sep 2017","41.000","N/A",
"30 Jun 2017","40.000","N/A",
"31 Mar 2017","41.000","49.000",
"31 Dec 2016","40.000","45.000",
"30 Sep 2016","36.000","44.000",
"30 Jun 2016","34.000","43.000",
"31 Mar 2016","33.000","44.000",
"31 Dec 2015","32.000","41.000",
"30 Sep 2015","32.000","41.000",
"30 Jun 2015","33.000","41.000",
"31 Mar 2015","31.000","41.000",
"31 Dec 2014","31.000","38.000",
"30 Sep 2014","30.000","38.000",
"30 Jun 2014","29.000","38.000",
"31 Mar 2014","30.000","38.000",
