"Date","HospitalValue","BoardValue","NationalValue",
"01 Oct 2018","0.804","0.947","0.854",
"01 Jul 2018","0.749","0.848","0.795",
"01 Apr 2018","0.696","0.874","0.803",
"01 Jan 2018","0.946","1.054","0.941",
"01 Oct 2017","0.792","0.877","0.942",
"01 Jul 2017","0.961","1.043","0.853",
"01 Apr 2017","0.722","0.874","0.866",
"01 Jan 2017","0.821","0.951","0.936",
"01 Oct 2016","0.885","1.025","0.938",
"01 Jul 2016","0.745","0.875","0.875",
"01 Apr 2016","0.640","0.777","0.864",
"01 Jan 2016","0.939","1.039","0.972",
"01 Oct 2015","0.771","0.978","0.950",
"01 Jul 2015","0.742","0.903","0.898",
"01 Apr 2015","0.824","1.001","0.935",
"01 Jan 2015","0.792","0.983","1.007",
"01 Oct 2014","0.934","1.024","0.986",
"01 Jul 2014","0.875","1.042","0.934",
"01 Apr 2014","0.761","0.881","0.897",
