"Date","HospitalValue","BoardValue","NationalValue",
"01 Oct 2018","-0.228","-0.200","-0.140",
"01 Jul 2018","-0.223","-0.195","-0.132",
"01 Apr 2018","-0.201","-0.170","-0.112",
"01 Jan 2018","-0.173","-0.153","-0.092",
"01 Oct 2017","-0.193","-0.170","-0.099",
"01 Jul 2017","-0.191","-0.168","-0.106",
"01 Apr 2017","-0.176","-0.147","-0.097",
"01 Jan 2017","-0.158","-0.128","-0.084",
"01 Oct 2016","-0.162","-0.132","-0.084",
"01 Jul 2016","-0.193","-0.151","-0.086",
"01 Apr 2016","-0.137","-0.085","-0.070",
"01 Jan 2016","-0.100","-0.060","-0.045",
