"Date","HospitalValue","BoardValue","NationalValue",
"01 Oct 2018","-0.303","-0.335","-0.140",
"01 Jul 2018","-0.262","-0.295","-0.132",
"01 Apr 2018","-0.243","-0.270","-0.112",
"01 Jan 2018","-0.221","-0.247","-0.092",
"01 Oct 2017","-0.158","-0.188","-0.099",
"01 Jul 2017","-0.213","-0.226","-0.106",
"01 Apr 2017","-0.174","-0.200","-0.097",
"01 Jan 2017","-0.163","-0.187","-0.084",
"01 Oct 2016","-0.161","-0.178","-0.084",
"01 Jul 2016","-0.178","-0.179","-0.086",
"01 Apr 2016","-0.109","-0.128","-0.070",
"01 Jan 2016","-0.148","-0.133","-0.045",
