"Date","BoardValue","NationalValue",
"31 Mar 2021","44.000","249.000",
"31 Dec 2020","57.800","N/A",
"30 Sep 2020","101.600","N/A",
"30 Jun 2020","114.000","N/A",
"31 Mar 2020","59.000","N/A",
"31 Dec 2019","54.000","147.000",
"30 Sep 2019","63.000","146.000",
"30 Jun 2019","62.000","146.000",
"31 Mar 2019","57.000","161.000",
"31 Dec 2018","50.000","N/A",
"30 Sep 2018","57.000","N/A",
"30 Jun 2018","52.000","N/A",
"31 Mar 2018","53.000","N/A",
"31 Dec 2017","53.000","N/A",
"30 Sep 2017","61.000","N/A",
"30 Jun 2017","57.000","N/A",
"31 Mar 2017","57.000","138.000",
"31 Dec 2016","50.000","126.000",
"30 Sep 2016","54.000","113.000",
"30 Jun 2016","52.000","93.000",
"31 Mar 2016","51.000","101.000",
"31 Dec 2015","47.000","107.000",
"30 Sep 2015","N/A","100.000",
"30 Jun 2015","N/A","90.000",
"31 Mar 2015","N/A","95.000",
"31 Dec 2014","N/A","85.000",
"30 Sep 2014","N/A","84.000",
"30 Jun 2014","N/A","83.000",
"31 Mar 2014","N/A","83.000",
