"Date","BoardValue","NationalValue",
"31 Mar 2021","35.000","36.000",
"31 Dec 2020","121.000","49.000",
"30 Sep 2020","48.000","52.000",
"30 Jun 2020","19.000","16.000",
"31 Mar 2020","74.000","58.000",
"31 Dec 2019","25.000","54.000",
"30 Sep 2019","20.000","55.000",
"30 Jun 2019","10.000","54.000",
"31 Mar 2019","19.000","59.000",
"31 Dec 2018","13.000","52.000",
"30 Sep 2018","13.000","52.000",
"30 Jun 2018","21.000","N/A",
"31 Mar 2018","20.000","N/A",
"31 Dec 2017","34.000","N/A",
"30 Sep 2017","28.000","N/A",
"30 Jun 2017","27.000","N/A",
"31 Mar 2017","31.000","49.000",
"31 Dec 2016","43.000","45.000",
"30 Sep 2016","50.000","44.000",
"30 Jun 2016","42.000","43.000",
"31 Mar 2016","42.000","44.000",
"31 Dec 2015","41.000","41.000",
"30 Sep 2015","43.000","41.000",
"30 Jun 2015","35.000","41.000",
"31 Mar 2015","43.000","41.000",
"31 Dec 2014","40.000","38.000",
"30 Sep 2014","40.000","38.000",
"30 Jun 2014","47.000","38.000",
"31 Mar 2014","57.000","38.000",
