"Date","BoardValue","NationalValue",
"31 Mar 2022","308.000","281.000",
"31 Dec 2021","240.000","265.000",
"30 Sep 2021","254.600","316.000",
"30 Jun 2021","375.000","414.000",
"31 Mar 2021","347.000","335.900",
"31 Dec 2020","302.000","312.100",
"30 Sep 2020","237.300","254.000",
"30 Jun 2020","107.000","121.600",
"31 Mar 2020","133.000","173.000",
"31 Dec 2019","138.000","175.000",
"30 Sep 2019","141.000","171.000",
"30 Jun 2019","142.000","165.000",
"31 Mar 2019","140.000","174.000",
"31 Dec 2018","126.000","162.000",
"30 Sep 2018","127.000","160.000",
"30 Jun 2018","137.000","N/A",
"31 Mar 2018","118.000","N/A",
"31 Dec 2017","93.000","N/A",
"30 Sep 2017","100.000","N/A",
"30 Jun 2017","111.000","N/A",
"31 Mar 2017","112.000","113.000",
"31 Dec 2016","95.000","98.000",
"30 Sep 2016","84.000","88.000",
"30 Jun 2016","84.000","84.000",
"31 Mar 2016","83.000","83.000",
"31 Dec 2015","80.000","80.000",
"30 Sep 2015","83.000","80.000",
"30 Jun 2015","85.000","80.000",
"31 Mar 2015","89.000","81.000",
"31 Dec 2014","83.000","77.000",
"30 Jun 2014","86.000","76.000",
"31 Mar 2014","89.000","76.000",
