"Date","BoardValue","NationalValue",
"31 Mar 2021","28.000","31.000",
"31 Dec 2020","22.000","N/A",
"30 Sep 2020","19.000","N/A",
"30 Jun 2020","18.000","N/A",
"31 Mar 2020","41.000","N/A",
"31 Dec 2019","44.000","43.000",
"30 Sep 2019","42.000","42.000",
"30 Jun 2019","37.000","41.000",
"31 Mar 2019","41.000","42.000",
"31 Dec 2018","37.000","40.000",
"30 Sep 2018","36.000","N/A",
"30 Jun 2018","38.000","N/A",
"31 Mar 2018","42.000","N/A",
"31 Dec 2017","42.000","N/A",
"30 Sep 2017","38.000","N/A",
"30 Jun 2017","36.000","N/A",
"31 Mar 2017","42.000","45.000",
"31 Dec 2016","41.000","44.000",
"30 Sep 2016","41.000","45.000",
"30 Jun 2016","35.000","41.000",
"31 Mar 2016","40.000","42.000",
"31 Dec 2015","37.000","46.000",
"30 Sep 2015","36.000","45.000",
"30 Jun 2015","34.000","42.000",
"31 Mar 2015","39.000","44.000",
"31 Dec 2014","34.000","42.000",
"30 Sep 2014","34.000","44.000",
"30 Jun 2014","35.000","42.000",
"31 Mar 2014","42.000","42.000",
