"Date","BoardValue","NationalValue",
"31 Mar 2021","183.400","249.000",
"31 Dec 2020","239.000","N/A",
"30 Sep 2020","204.200","N/A",
"30 Jun 2020","N/A","N/A",
"31 Mar 2020","N/A","N/A",
"31 Dec 2019","154.000","147.000",
"30 Sep 2019","176.000","146.000",
"30 Jun 2019","146.000","146.000",
"31 Mar 2019","197.000","161.000",
"31 Dec 2018","160.000","N/A",
"30 Sep 2018","278.000","N/A",
"30 Jun 2018","172.000","N/A",
"31 Mar 2018","193.000","N/A",
"31 Dec 2017","225.000","N/A",
"30 Sep 2017","147.000","N/A",
"30 Jun 2017","189.000","N/A",
"31 Mar 2017","179.000","138.000",
"31 Dec 2016","160.000","126.000",
"30 Sep 2016","147.000","113.000",
"30 Jun 2016","187.000","93.000",
"31 Mar 2016","126.000","101.000",
"31 Dec 2015","119.000","107.000",
"30 Sep 2015","97.000","100.000",
"30 Jun 2015","94.000","90.000",
"31 Mar 2015","111.500","95.000",
"31 Dec 2014","98.000","85.000",
"30 Sep 2014","99.400","84.000",
"30 Jun 2014","83.000","83.000",
"31 Mar 2014","78.000","83.000",
