"Date","BoardValue","NationalValue",
"31 Mar 2021","188.000","249.000",
"31 Dec 2020","246.000","N/A",
"30 Sep 2020","197.000","N/A",
"30 Jun 2020","104.000","N/A",
"31 Mar 2020","94.000","N/A",
"31 Dec 2019","97.000","147.000",
"30 Sep 2019","90.000","146.000",
"30 Jun 2019","84.000","146.000",
"31 Mar 2019","96.000","161.000",
"31 Dec 2018","91.000","N/A",
"30 Sep 2018","97.000","N/A",
"30 Jun 2018","90.000","N/A",
"31 Mar 2018","91.000","N/A",
"31 Dec 2017","87.000","N/A",
"30 Sep 2017","89.000","N/A",
"30 Jun 2017","90.000","N/A",
"31 Mar 2017","87.000","138.000",
"31 Dec 2016","86.000","126.000",
"30 Sep 2016","85.000","113.000",
"30 Jun 2016","83.000","93.000",
"31 Mar 2016","87.000","101.000",
"31 Dec 2015","122.000","107.000",
"30 Sep 2015","113.000","100.000",
"30 Jun 2015","106.000","90.000",
"31 Mar 2015","119.000","95.000",
"31 Dec 2014","116.000","85.000",
"30 Sep 2014","102.000","84.000",
"30 Jun 2014","95.000","83.000",
"31 Mar 2014","88.000","83.000",
