"Date","BoardValue","NationalValue",
"31 Mar 2021","57.000","36.000",
"31 Dec 2020","49.500","49.000",
"30 Sep 2020","58.500","52.000",
"30 Jun 2020","27.000","16.000",
"31 Mar 2020","40.000","58.000",
"31 Dec 2019","34.000","54.000",
"30 Sep 2019","41.000","55.000",
"30 Jun 2019","41.000","54.000",
"31 Mar 2019","38.000","59.000",
"31 Dec 2018","34.000","52.000",
"30 Sep 2018","35.000","52.000",
"30 Jun 2018","28.000","N/A",
"31 Mar 2018","33.000","N/A",
"31 Dec 2017","33.000","N/A",
"30 Sep 2017","23.000","N/A",
"30 Jun 2017","33.000","N/A",
"31 Mar 2017","36.000","49.000",
"31 Dec 2016","42.000","45.000",
"30 Sep 2016","39.000","44.000",
"30 Jun 2016","46.000","43.000",
"31 Mar 2016","54.000","44.000",
"31 Dec 2015","39.000","41.000",
"30 Sep 2015","43.000","41.000",
"30 Jun 2015","45.000","41.000",
"31 Mar 2015","35.000","41.000",
"31 Dec 2014","35.000","38.000",
"30 Sep 2014","37.000","38.000",
"30 Jun 2014","35.500","38.000",
"31 Mar 2014","41.000","38.000",
