"Date","BoardValue","NationalValue",
"31 Mar 2021","51.000","36.000",
"31 Dec 2020","79.000","49.000",
"30 Sep 2020","160.000","52.000",
"30 Jun 2020","20.000","16.000",
"31 Mar 2020","56.000","58.000",
"31 Dec 2019","50.000","54.000",
"30 Sep 2019","69.000","55.000",
"30 Jun 2019","69.000","54.000",
"31 Mar 2019","70.000","59.000",
"31 Dec 2018","64.000","52.000",
"30 Sep 2018","76.000","52.000",
"30 Jun 2018","80.000","N/A",
"31 Mar 2018","81.000","N/A",
"31 Dec 2017","75.000","N/A",
"30 Sep 2017","69.000","N/A",
"30 Jun 2017","70.000","N/A",
"31 Mar 2017","77.000","49.000",
"31 Dec 2016","67.000","45.000",
"30 Sep 2016","66.000","44.000",
"30 Jun 2016","57.000","43.000",
"31 Mar 2016","63.000","44.000",
"31 Dec 2015","61.000","41.000",
"30 Sep 2015","59.000","41.000",
"30 Jun 2015","58.000","41.000",
"31 Mar 2015","57.000","41.000",
"31 Dec 2014","55.000","38.000",
"30 Sep 2014","60.000","38.000",
"30 Jun 2014","52.000","38.000",
"31 Mar 2014","56.000","38.000",
