"Date","BoardValue","NationalValue",
"31 Mar 2021","28.000","31.000",
"31 Dec 2020","27.000","N/A",
"30 Sep 2020","N/A","N/A",
"30 Jun 2020","17.000","N/A",
"31 Mar 2020","39.000","N/A",
"31 Dec 2019","45.000","43.000",
"30 Sep 2019","49.000","42.000",
"30 Jun 2019","37.000","41.000",
"31 Mar 2019","42.000","42.000",
"31 Dec 2018","37.000","40.000",
"30 Sep 2018","33.000","N/A",
"30 Jun 2018","32.000","N/A",
"31 Mar 2018","41.000","N/A",
"31 Dec 2017","38.000","N/A",
"30 Sep 2017","37.000","N/A",
"30 Jun 2017","41.000","N/A",
"31 Mar 2017","40.000","45.000",
"31 Dec 2016","37.000","44.000",
"30 Sep 2016","38.000","45.000",
"30 Jun 2016","31.000","41.000",
"31 Mar 2016","38.000","42.000",
"31 Dec 2015","38.000","46.000",
"30 Sep 2015","40.000","45.000",
"30 Jun 2015","36.000","42.000",
"31 Mar 2015","39.000","44.000",
"31 Dec 2014","39.000","42.000",
"30 Sep 2014","35.000","44.000",
"30 Jun 2014","35.000","42.000",
"31 Mar 2014","37.000","42.000",
