"Date","BoardValue","NationalValue",
"31 Mar 2021","52.000","36.000",
"31 Dec 2020","70.000","49.000",
"30 Sep 2020","63.000","52.000",
"30 Jun 2020","15.000","16.000",
"31 Mar 2020","64.000","58.000",
"31 Dec 2019","57.000","54.000",
"30 Sep 2019","58.000","55.000",
"30 Jun 2019","63.000","54.000",
"31 Mar 2019","70.000","59.000",
"31 Dec 2018","71.000","52.000",
"30 Sep 2018","62.000","52.000",
"30 Jun 2018","58.000","N/A",
"31 Mar 2018","64.000","N/A",
"31 Dec 2017","59.000","N/A",
"30 Sep 2017","57.000","N/A",
"30 Jun 2017","59.000","N/A",
"31 Mar 2017","65.000","49.000",
"31 Dec 2016","57.000","45.000",
"30 Sep 2016","63.000","44.000",
"30 Jun 2016","64.000","43.000",
"31 Mar 2016","63.000","44.000",
"31 Dec 2015","57.000","41.000",
"30 Sep 2015","58.000","41.000",
"30 Jun 2015","57.000","41.000",
"31 Mar 2015","59.000","41.000",
"31 Dec 2014","51.000","38.000",
"30 Sep 2014","50.000","38.000",
"30 Jun 2014","44.000","38.000",
"31 Mar 2014","43.000","38.000",
