"Date","BoardValue","NationalValue",
"31 Mar 2021","193.600","249.000",
"31 Dec 2020","227.000","N/A",
"30 Sep 2020","215.000","N/A",
"30 Jun 2020","140.000","N/A",
"31 Mar 2020","123.000","N/A",
"31 Dec 2019","129.000","147.000",
"30 Sep 2019","126.000","146.000",
"30 Jun 2019","112.000","146.000",
"31 Mar 2019","123.000","161.000",
"31 Dec 2018","123.000","N/A",
"30 Sep 2018","116.000","N/A",
"30 Jun 2018","123.000","N/A",
"31 Mar 2018","143.000","N/A",
"31 Dec 2017","173.000","N/A",
"30 Sep 2017","198.000","N/A",
"30 Jun 2017","209.000","N/A",
"31 Mar 2017","225.000","138.000",
"31 Dec 2016","230.000","126.000",
"30 Sep 2016","224.000","113.000",
"30 Jun 2016","216.000","93.000",
"31 Mar 2016","174.000","101.000",
"31 Dec 2015","168.000","107.000",
"30 Sep 2015","149.000","100.000",
"30 Jun 2015","159.000","90.000",
"31 Mar 2015","147.000","95.000",
"31 Dec 2014","139.000","85.000",
"30 Sep 2014","118.000","84.000",
"30 Jun 2014","100.000","83.000",
"31 Mar 2014","104.000","83.000",
