"Date","BoardValue","NationalValue",
"31 Mar 2021","136.600","335.900",
"31 Dec 2020","279.000","312.100",
"30 Sep 2020","235.000","254.000",
"30 Jun 2020","115.000","121.600",
"31 Mar 2020","111.000","173.000",
"31 Dec 2019","97.000","175.000",
"30 Sep 2019","95.700","171.000",
"30 Jun 2019","98.000","165.000",
"31 Mar 2019","118.000","174.000",
"31 Dec 2018","122.000","162.000",
"30 Sep 2018","120.000","160.000",
"30 Jun 2018","116.000","N/A",
"31 Mar 2018","100.000","N/A",
"31 Dec 2017","83.000","N/A",
"30 Sep 2017","90.000","N/A",
"30 Jun 2017","92.000","N/A",
"31 Mar 2017","84.000","113.000",
"31 Dec 2016","82.000","98.000",
"30 Sep 2016","80.000","88.000",
"30 Jun 2016","83.000","84.000",
"31 Mar 2016","81.000","83.000",
"31 Dec 2015","79.000","80.000",
"30 Sep 2015","79.000","80.000",
"30 Jun 2015","79.000","80.000",
"31 Mar 2015","80.000","81.000",
"31 Dec 2014","78.000","77.000",
"30 Jun 2014","76.000","76.000",
"31 Mar 2014","77.000","76.000",
